"https://www.newsday.com/news/world/humble-kind-and-fair-can-curling-cure-our-troubled-world-1.16805156","83714 Byte","185","text/html"
"https://www.newsday.com/long-island/li-life/ask-the-expert-lynn-brenner-1.16800949","66012 Byte","164","text/html"
"https://www.newsday.com/sports/columnists/david-lennon/goose-gossage-brian-cashman-yankees-1.16728263","71140 Byte","170","text/html"
"https://www.newsday.com/news/nation/bill-melinda-gates-denounce-trump-s-world-view-1.16739074","171755 Byte","350","text/html"
"https://www.newsday.com/long-island/volunteer-fire-calls-bills-1.16774683","81041 Byte","182","text/html"
"https://www.newsday.com/news/health/u-s-news-and-world-report-s-best-long-island-hospitals-1.12122854","80248 Byte","189","text/html"
"https://www.newsday.com/long-island/politics/coast-guard-andrew-tucci-1.16804512","75579 Byte","180","text/html"
"https://www.newsday.com/sports/football/giants/giants-eli-manning-memorabilia-fraud-1.16807823","67015 Byte","174","text/html"
"https://www.newsday.com/img/spacer.gif","1096 Byte","0","image/gif"
"https://www.newsday.com/lifestyle/family/feeding-the-kids-cheesy-pepperoni-pizza-quick-bread-1.4495002","73720 Byte","176","text/html"
"https://www.newsday.com/news/world/with-koreas-olympic-thaw-war-split-families-want-reunions-1.16798699","82754 Byte","185","text/html"
"https://www.newsday.com/sports/basketball/knicks/knicks-kristaps-porzingis-surgery-1.16741611","66440 Byte","172","text/html"
"https://www.newsday.com/news/shooting-reported-near-fort-meade-nsa-campus-1.16759979","165173 Byte","350","text/html"
"https://www.newsday.com/news/nation/florida-shooter-cruz-long-island-1.16781810","87145 Byte","184","text/html"
"https://www.newsday.com/long-island/nassau/d-amato-custody-hearing-divorce-1.16809025","79623 Byte","185","text/html"
"https://www.newsday.com/news/nation/florida-shooting-1.16790080","92735 Byte","189","text/html"
"https://www.newsday.com/long-island/education","51868 Byte","182","text/html"
"https://www.newsday.com/news/kentucky-town-holds-vigil-shares-bond-with-fla-1.16798655","165364 Byte","350","text/html"
"https://www.newsday.com/amp/sports/basketball/knicks/frank-ntilikina-s-family-ties-run-strong-1.16802314","33637 Byte","24","text/html"
"https://www.newsday.com/sports/rodchenkov-to-ap-sorry-to-all-clean-athletes-we-cheated-1.16798683","78521 Byte","180","text/html"
"https://www.newsday.com/long-island/most-states-u-s-government-have-prevailing-wage-laws-1.6411500","79717 Byte","181","text/html"
"https://www.newsday.com/sports/olympics/olympics-alexander-gamelin-ice-dancing-1.16719110","90417 Byte","190","text/html"
"https://www.newsday.com/lifestyle/family/weight-watchers-free-teens-summer-1.16647458","68772 Byte","171","text/html"
"https://www.newsday.com/lifestyle/family/amazon-best-selling-toys-1.10711544","110128 Byte","258","text/html"
"https://www.newsday.com/sports/baseball/mets/mets-sign-jason-vargas-source-confirms-1.16801790","76244 Byte","183","text/html"
"https://www.newsday.com/news/region-state/andrew-cuomo-florida-school-shooting-1.16808009","79319 Byte","187","text/html"
"https://www.newsday.com/long-island/transportation/belmont-park-joseph-lhota-1.16791667","78628 Byte","183","text/html"
"https://www.newsday.com/long-island/data","284787 Byte","580","text/html"
"https://www.newsday.com/travel/travel-deals-cruises-hotels-resorts-1.16765548","76082 Byte","183","text/html"
"https://www.newsday.com/sports/baseball/yankees/clint-frazier-hair-1.16805271","67189 Byte","172","text/html"
"https://www.newsday.com/lifestyle/family/olympics-ice-skating-garden-city-1.16783502","76916 Byte","179","text/html"
"https://www.newsday.com/news/world/the-latest-japan-s-hanyu-aims-for-figure-skating-gold-1.16809323","76240 Byte","185","text/html"
"https://www.newsday.com/sports/basketball/knicks/knicks-issues-all-star-break-1.16791249","87643 Byte","184","text/html"
"https://www.newsday.com/long-island/suozzi-wants-fence-repairs-at-long-island-national-cemetery-1.16685221","96466 Byte","195","text/html"
"https://www.newsday.com/long-island/crime/fatal-crash-ridge-stolen-car-1.16791346","78655 Byte","182","text/html"
"https://www.newsday.com/sports/olympics/winter-olympics-photos-pyeongchang-1.16800215","109631 Byte","214","text/html"
"https://www.newsday.com/business/henry-schein-ftc-benco-patterson-1.16787515","76284 Byte","184","text/html"
"https://www.newsday.com/long-island/politics/spin-cycle","48922 Byte","172","text/html"
"https://www.newsday.com/entertainment/celebrities/ny-ag-says-weinstein-co-covered-up-abuses-1.16721488","91807 Byte","185","text/html"
"https://www.newsday.com/sports/stars-of-the-olympics-are-changing-the-sponsorship-game-1.16802395","79713 Byte","181","text/html"
"https://www.newsday.com/lifestyle/restaurants/the-best-things-to-eat-on-long-island-1.11481054","148066 Byte","257","text/html"
"https://www.newsday.com/long-island/politics/robert-stricoff-babylon-ida-investigation-1.15340375","79516 Byte","180","text/html"
"https://www.newsday.com/travel/places-for-birdwatching-1.16369255","75508 Byte","184","text/html"
"https://www.newsday.com/long-island","122193 Byte","310","text/html"
"https://www.newsday.com/long-island/nassau/news-conference-discusses-ems-cost-recovery-for-fire-departments-1.16784936","96400 Byte","195","text/html"
"https://www.newsday.com/sports/baseball/yankees/yankees-pictures-from-the-1996-world-series-1.11417114","113689 Byte","226","text/html"
"https://www.newsday.com/lifestyle/family/kidsday/pajama-drive-1.16791738","65207 Byte","170","text/html"
"https://www.newsday.com/entertainment/long-island-events/veterans-day-events-around-long-island-1.9591282","41723 Byte","157","text/html"
"https://www.newsday.com/lifestyle/family/splish-splash-secrets-fun-facts-you-may-not-know-1.10598851","80821 Byte","189","text/html"
